,x1,x2
0,2.7025236840974576,3.318685881832822
1,-0.2587782815949648,1.1193879439758594
2,0.0296227718137891,0.8377494541120274
3,0.9277169316509152,0.4236283845452595
4,3.285595549633067,3.3374887009973206
5,1.8868241969959487,0.5394013125215408
6,0.17611328364569,1.982592550017535
7,-0.7340226796243368,0.2696458396037411
8,2.018736796173872,1.806339774184412
9,1.537823401815942,-0.0591464503937846
10,2.1002134717269145,3.1536399995246702
11,2.9043319051025147,0.7922047607071561
12,-0.3073225397640617,0.0821394622767659
13,1.0559927735113497,2.0906665880838347
14,1.1510385251733926,1.7073015546085475
15,-0.3215747463504292,1.2815221644112464
16,3.484368009795997,4.045298753249169
17,3.335489003560283,1.8040961425740512
18,1.4431873238855966,1.9968818476444643
19,2.4445298369183783,1.658378048300346
20,2.827943484637172,1.415164612025314
21,-0.1179035604628355,1.0977310836110896
22,0.4387025243289442,0.721791220312432
23,1.461394601227541,1.3088998208507214
24,2.943389289968493,2.9188020421543848
25,0.7764925556591512,1.0154786412332286
26,1.2598757296291216,-0.0842857170590618
27,0.6234923926132264,0.8838789644901293
28,0.9686598532031718,0.227626138264593
29,2.030764271533249,2.2164247292883443
30,2.771585764447523,1.705629822402862
31,2.9495041467554364,1.8559655973841451
32,1.3019951535577357,1.4560757382987912
33,3.4030639475910176,1.9072261457947457
34,2.5521430960740528,2.541701494479474
35,2.4545818791304947,1.697101072154799
36,1.355127238066529,1.397582844688518
37,2.1713995298609663,2.5018180906990404
38,-0.2243158371121725,0.4860437683893566
39,2.5829956050565093,1.157121652395286
40,0.4391383189372528,3.19213175117556
41,0.7213531815187829,1.01737166389163
42,0.0458639081481691,0.6485164876963004
43,0.7012430612680286,-0.0557356501006698
44,0.5028071890651734,1.2277465009797972
45,2.1764033652119115,1.0665240062440384
46,0.3364019532244342,1.5116502487232488
47,1.2670924933313128,2.3692292446919967
48,0.4368463123576862,1.1019896959194897
49,2.1625482206831754,1.5872523408876358
50,1.6770309843799984,3.8725606754257855
51,1.8902375171974009,2.037574679406828
52,-0.163236795671108,0.0507169968542617
53,-0.9217444487338464,-0.9394648315699036
54,2.1886972125453035,0.7344114044073604
55,1.5638947825144447,3.063969807929726
56,0.5531496958738487,-0.6447427791794889
57,1.4808835351745604,2.319064578738528
58,2.2944075577417924,2.5857077584610937
59,0.6545868941026179,0.8377963651272015
60,4.928170285462654,3.155883263939212
61,1.5101502042608088,0.1093656443443875
62,2.3295082065912656,2.738010864144127
63,0.7551738897976051,1.8936113816756543
64,2.804748119992833,1.685374584946096
65,0.6212481880693291,-0.974228197508765
66,0.3852187873548895,-0.0479709365299787
67,0.6394555259820864,1.5397834907598564
68,1.172728656350356,0.2755363299408466
69,3.12728735599637,1.1457795022189203
70,0.5592028166165711,0.4047014520546557
71,1.5392582957178391,2.1296545894672416
72,2.285750169012175,1.6142469836946385
73,1.113396082583667,0.9789709326291004
74,0.4297587225719852,1.1359737645998311
75,3.864010569413273,-0.3182822170897088
76,1.9131518469941435,2.1837885190852875
77,0.7084805000974236,1.760724193140771
78,3.5751854284039783,4.031029507836488
79,1.540788027658871,-0.013214128230967
80,2.835263965179774,2.541664909781577
81,0.482802004473909,1.6124442908701302
82,2.508642693398813,3.4902214205888824
83,2.7956909682731665,3.137653411332881
84,2.1457350790560987,1.729325736047634
85,-0.06082888643986,1.288694545080933
86,0.9518322794252618,1.1930880538908235
87,1.636704490820195,1.8951709834645385
88,1.7264128627468618,0.6284426218586205
89,2.4126306417889376,0.7208707581546778
90,1.242437852344318,1.123363522564038
91,0.437129197790189,1.6900518932618085
92,1.1521648471387955,2.560562067517404
93,1.1014771923125075,0.542658959812069
94,1.0992059380965729,0.2530410227507065
95,-0.2744603984825946,1.4704727075809545
96,0.0617008166518682,-0.1010959867043019
97,1.9600716666545264,2.7886583434473677
98,1.3845411109917876,0.9758791147806594
99,2.842295416806362,1.0604878885693596
100,2.1545245775446498,0.279971641034652
101,0.2388230884777993,1.3856358216597275
102,1.0439702330406258,0.5102204080639872
103,0.0277232884000089,0.9399973371153116
104,-1.5487934675002486,-1.178095712605733
105,1.5805799391196418,0.9368352532846456
106,0.4932579851555743,-0.0063381535328472
107,0.1754049285219405,-0.1767719593784669
108,0.7023812654430212,1.5246704995837843
109,0.7177505313971889,2.258207746483521
110,1.957447576865684,1.4551231482959543
111,0.9818186320119112,0.442773893354329
112,0.1970905215861222,-0.3586826934343079
113,1.2428898690097236,1.4941643166668912
114,-0.5195313075526973,-0.0214433490840162
115,-0.1096606035639498,0.6709963758236532
116,2.6857451392358787,1.6237559987174364
117,-0.7577144133392566,-0.8433497941284687
118,2.7343334040464176,0.9801765399505
119,0.6875210579782584,1.7599828697715048
120,0.8996707090087228,1.3644986424633705
121,1.2640765379415912,1.6894642122436436
122,2.537432478891862,2.483780641573663
123,0.3243718165181506,0.850704146512355
124,-0.398454036167245,0.8203435048465643
125,1.127306006179101,0.893899057215956
126,1.7594444519774728,1.7242870948950555
127,3.276656686403608,2.0980682698569155
128,2.3033081919910594,1.75752221820204
129,2.0714510585778294,0.3239430907596814
130,-0.1979506515323519,0.0438206366897115
131,0.4058199344875399,2.0739553915563564
132,1.5527951922038994,1.3221086164437688
133,1.475271665179604,1.4218122028569546
134,0.6657290172922585,1.065012863247996
135,-0.0435252852218468,-0.0939802462461587
136,1.077430027938055,1.7176791462120988
137,2.110399976415095,1.860237658320256
138,0.5507220565691794,1.4295771068275924
139,1.0738799761412938,1.3990169398351533
140,2.0503491519708827,1.6133812007597974
141,1.6465243767982538,3.867111493370948
142,0.3921701325376829,0.8984357874887738
143,0.679686611380262,1.179829560821681
144,2.6142481664612744,0.3732837324007838
145,2.386901276437484,1.5841590842006763
146,0.1328547218512905,0.0434515144976499
147,0.5450920876395562,1.2810260004919751
148,2.87241835026794,1.1902909855839805
149,2.384813598093641,2.956825713616734
150,-0.1926101373041266,1.0241927439500005
151,1.896413230892628,2.7122341113762944
152,-0.2030137283936073,1.274620280831731
153,0.0909588338437228,0.5124584057944079
154,1.0780985591368062,3.519159628576285
155,2.052182659196072,1.7907270915812583
156,-0.0243851368582019,1.6004958100148956
157,1.2187375140719037,0.6809914758536834
